searge,mcp,side,desc
field_111203_a,MOON_PHASE_FACTORS,2,
field_76579_a,world,2,
field_76578_c,biomeProvider,2,
field_76575_d,doesWaterVaporize,2,
field_76576_e,nether,2,
field_191067_f,hasSkyLight,2,
field_76573_f,lightBrightnessTable,2,
field_76577_b,terrainType,2,
field_82913_c,generatorSettings,2,
field_76580_h,colorsSunriseSunset,2,
field_111203_a,MOON_PHASE_FACTORS,2,
field_76579_a,world,2,
field_76577_b,terrainType,2,
field_82913_c,generatorSettings,2,
field_76578_c,biomeProvider,2,
field_76575_d,doesWaterVaporize,2,
field_76576_e,nether,2,
field_191067_f,hasSkyLight,2,
field_76573_f,lightBrightnessTable,2,
field_76580_h,colorsSunriseSunset,2,
OVERWORLD,OVERWORLD,2,
NETHER,NETHER,2,
THE_END,THE_END,2,
$VALUES,$VALUES,2,
field_186074_d,id,2,
field_186075_e,name,2,
field_186076_f,suffix,2,
field_186077_g,clazz,2,
OVERWORLD,OVERWORLD,2,
NETHER,NETHER,2,
THE_END,THE_END,2,
field_186074_d,id,2,
field_186075_e,name,2,
field_186076_f,suffix,2,
field_186077_g,clazz,2,
$VALUES,$VALUES,2,
field_185930_a,field_185930_a,2,
field_185930_a,field_185930_a,2,
START,START,2,
PREPARING_TO_SUMMON_PILLARS,PREPARING_TO_SUMMON_PILLARS,2,
SUMMONING_PILLARS,SUMMONING_PILLARS,2,
SUMMONING_DRAGON,SUMMONING_DRAGON,2,
END,END,2,
$VALUES,$VALUES,2,
START,START,2,
PREPARING_TO_SUMMON_PILLARS,PREPARING_TO_SUMMON_PILLARS,2,
SUMMONING_PILLARS,SUMMONING_PILLARS,2,
SUMMONING_DRAGON,SUMMONING_DRAGON,2,
END,END,2,
$VALUES,$VALUES,2,
field_186107_a,LOGGER,2,
field_186108_b,VALID_PLAYER,2,
field_186109_c,bossInfo,2,
field_186110_d,world,2,
field_186111_e,gateways,2,
field_186112_f,portalPattern,2,
field_186113_g,ticksSinceDragonSeen,2,
field_186114_h,aliveCrystals,2,
field_186115_i,ticksSinceCrystalsScanned,2,
field_186116_j,ticksSinceLastPlayerScan,2,
field_186117_k,dragonKilled,2,
field_186118_l,previouslyKilled,2,
field_186119_m,dragonUniqueId,2,
field_186120_n,scanForLegacyFight,2,
field_186121_o,exitPortalLocation,2,
field_186122_p,respawnState,2,
field_186123_q,respawnStateTicks,2,
field_186124_r,crystals,2,
field_186107_a,LOGGER,2,
field_186108_b,VALID_PLAYER,2,
field_186109_c,bossInfo,2,
field_186110_d,world,2,
field_186111_e,gateways,2,
field_186112_f,portalPattern,2,
field_186113_g,ticksSinceDragonSeen,2,
field_186114_h,aliveCrystals,2,
field_186115_i,ticksSinceCrystalsScanned,2,
field_186116_j,ticksSinceLastPlayerScan,2,
field_186117_k,dragonKilled,2,
field_186118_l,previouslyKilled,2,
field_186119_m,dragonUniqueId,2,
field_186120_n,scanForLegacyFight,2,
field_186121_o,exitPortalLocation,2,
field_186122_p,respawnState,2,
field_186123_q,respawnStateTicks,2,
field_186124_r,crystals,2,
field_186064_g,dragonFightManager,2,
field_186064_g,dragonFightManager,2,
field_186135_a,FLOWING_LAVA,2,
field_186136_b,AIR,2,
field_75046_d,rs,2,
field_186135_a,FLOWING_LAVA,2,
field_186136_b,AIR,2,
field_75046_d,rs,2,
field_177859_b,DEFAULT_STATE,2,
field_177860_a,data,2,
field_177859_b,DEFAULT_STATE,2,
field_177860_a,data,2,
field_177811_a,coordinateScale,2,
field_177809_b,heightScale,2,
field_177810_c,upperLimitScale,2,
field_177806_d,lowerLimitScale,2,
field_177808_e,depthNoiseScaleX,2,
field_177803_f,depthNoiseScaleZ,2,
field_177804_g,depthNoiseScaleExponent,2,
field_177825_h,mainNoiseScaleX,2,
field_177827_i,mainNoiseScaleY,2,
field_177821_j,mainNoiseScaleZ,2,
field_177823_k,baseSize,2,
field_177817_l,stretchY,2,
field_177819_m,biomeDepthWeight,2,
field_177813_n,biomeDepthOffSet,2,
field_177815_o,biomeScaleWeight,2,
field_177843_p,biomeScaleOffset,2,
field_177841_q,seaLevel,2,
field_177839_r,useCaves,2,
field_177837_s,useDungeons,2,
field_177835_t,dungeonChance,2,
field_177833_u,useStrongholds,2,
field_177831_v,useVillages,2,
field_177829_w,useMineShafts,2,
field_177854_x,useTemples,2,
field_177852_y,useMonuments,2,
field_191077_z,useMansions,2,
field_177850_z,useRavines,2,
field_177781_A,useWaterLakes,2,
field_177782_B,waterLakeChance,2,
field_177783_C,useLavaLakes,2,
field_177777_D,lavaLakeChance,2,
field_177778_E,useLavaOceans,2,
field_177779_F,fixedBiome,2,
field_177780_G,biomeSize,2,
field_177788_H,riverSize,2,
field_177789_I,dirtSize,2,
field_177790_J,dirtCount,2,
field_177791_K,dirtMinHeight,2,
field_177784_L,dirtMaxHeight,2,
field_177785_M,gravelSize,2,
field_177786_N,gravelCount,2,
field_177787_O,gravelMinHeight,2,
field_177797_P,gravelMaxHeight,2,
field_177796_Q,graniteSize,2,
field_177799_R,graniteCount,2,
field_177798_S,graniteMinHeight,2,
field_177793_T,graniteMaxHeight,2,
field_177792_U,dioriteSize,2,
field_177795_V,dioriteCount,2,
field_177794_W,dioriteMinHeight,2,
field_177801_X,dioriteMaxHeight,2,
field_177800_Y,andesiteSize,2,
field_177802_Z,andesiteCount,2,
field_177846_aa,andesiteMinHeight,2,
field_177847_ab,andesiteMaxHeight,2,
field_177844_ac,coalSize,2,
field_177845_ad,coalCount,2,
field_177851_ae,coalMinHeight,2,
field_177853_af,coalMaxHeight,2,
field_177848_ag,ironSize,2,
field_177849_ah,ironCount,2,
field_177832_ai,ironMinHeight,2,
field_177834_aj,ironMaxHeight,2,
field_177828_ak,goldSize,2,
field_177830_al,goldCount,2,
field_177840_am,goldMinHeight,2,
field_177842_an,goldMaxHeight,2,
field_177836_ao,redstoneSize,2,
field_177838_ap,redstoneCount,2,
field_177818_aq,redstoneMinHeight,2,
field_177816_ar,redstoneMaxHeight,2,
field_177814_as,diamondSize,2,
field_177812_at,diamondCount,2,
field_177826_au,diamondMinHeight,2,
field_177824_av,diamondMaxHeight,2,
field_177822_aw,lapisSize,2,
field_177820_ax,lapisCount,2,
field_177807_ay,lapisCenterHeight,2,
field_177805_az,lapisSpread,2,
field_177811_a,coordinateScale,2,
field_177809_b,heightScale,2,
field_177810_c,upperLimitScale,2,
field_177806_d,lowerLimitScale,2,
field_177808_e,depthNoiseScaleX,2,
field_177803_f,depthNoiseScaleZ,2,
field_177804_g,depthNoiseScaleExponent,2,
field_177825_h,mainNoiseScaleX,2,
field_177827_i,mainNoiseScaleY,2,
field_177821_j,mainNoiseScaleZ,2,
field_177823_k,baseSize,2,
field_177817_l,stretchY,2,
field_177819_m,biomeDepthWeight,2,
field_177813_n,biomeDepthOffSet,2,
field_177815_o,biomeScaleWeight,2,
field_177843_p,biomeScaleOffset,2,
field_177841_q,seaLevel,2,
field_177839_r,useCaves,2,
field_177837_s,useDungeons,2,
field_177835_t,dungeonChance,2,
field_177833_u,useStrongholds,2,
field_177831_v,useVillages,2,
field_177829_w,useMineShafts,2,
field_177854_x,useTemples,2,
field_177852_y,useMonuments,2,
field_191077_z,useMansions,2,
field_177850_z,useRavines,2,
field_177781_A,useWaterLakes,2,
field_177782_B,waterLakeChance,2,
field_177783_C,useLavaLakes,2,
field_177777_D,lavaLakeChance,2,
field_177778_E,useLavaOceans,2,
field_177779_F,fixedBiome,2,
field_177780_G,biomeSize,2,
field_177788_H,riverSize,2,
field_177789_I,dirtSize,2,
field_177790_J,dirtCount,2,
field_177791_K,dirtMinHeight,2,
field_177784_L,dirtMaxHeight,2,
field_177785_M,gravelSize,2,
field_177786_N,gravelCount,2,
field_177787_O,gravelMinHeight,2,
field_177797_P,gravelMaxHeight,2,
field_177796_Q,graniteSize,2,
field_177799_R,graniteCount,2,
field_177798_S,graniteMinHeight,2,
field_177793_T,graniteMaxHeight,2,
field_177792_U,dioriteSize,2,
field_177795_V,dioriteCount,2,
field_177794_W,dioriteMinHeight,2,
field_177801_X,dioriteMaxHeight,2,
field_177800_Y,andesiteSize,2,
field_177802_Z,andesiteCount,2,
field_177846_aa,andesiteMinHeight,2,
field_177847_ab,andesiteMaxHeight,2,
field_177844_ac,coalSize,2,
field_177845_ad,coalCount,2,
field_177851_ae,coalMinHeight,2,
field_177853_af,coalMaxHeight,2,
field_177848_ag,ironSize,2,
field_177849_ah,ironCount,2,
field_177832_ai,ironMinHeight,2,
field_177834_aj,ironMaxHeight,2,
field_177828_ak,goldSize,2,
field_177830_al,goldCount,2,
field_177840_am,goldMinHeight,2,
field_177842_an,goldMaxHeight,2,
field_177836_ao,redstoneSize,2,
field_177838_ap,redstoneCount,2,
field_177818_aq,redstoneMinHeight,2,
field_177816_ar,redstoneMaxHeight,2,
field_177814_as,diamondSize,2,
field_177812_at,diamondCount,2,
field_177826_au,diamondMinHeight,2,
field_177824_av,diamondMaxHeight,2,
field_177822_aw,lapisSize,2,
field_177820_ax,lapisCount,2,
field_177807_ay,lapisCenterHeight,2,
field_177805_az,lapisSpread,2,
field_177901_a,JSON_ADAPTER,2,
field_177899_b,coordinateScale,2,
field_177900_c,heightScale,2,
field_177896_d,upperLimitScale,2,
field_177898_e,lowerLimitScale,2,
field_177893_f,depthNoiseScaleX,2,
field_177894_g,depthNoiseScaleZ,2,
field_177915_h,depthNoiseScaleExponent,2,
field_177917_i,mainNoiseScaleX,2,
field_177911_j,mainNoiseScaleY,2,
field_177913_k,mainNoiseScaleZ,2,
field_177907_l,baseSize,2,
field_177909_m,stretchY,2,
field_177903_n,biomeDepthWeight,2,
field_177905_o,biomeDepthOffset,2,
field_177933_p,biomeScaleWeight,2,
field_177931_q,biomeScaleOffset,2,
field_177929_r,seaLevel,2,
field_177927_s,useCaves,2,
field_177925_t,useDungeons,2,
field_177923_u,dungeonChance,2,
field_177921_v,useStrongholds,2,
field_177919_w,useVillages,2,
field_177944_x,useMineShafts,2,
field_177942_y,useTemples,2,
field_177940_z,useMonuments,2,
field_191076_A,useMansions,2,
field_177870_A,useRavines,2,
field_177871_B,useWaterLakes,2,
field_177872_C,waterLakeChance,2,
field_177866_D,useLavaLakes,2,
field_177867_E,lavaLakeChance,2,
field_177868_F,useLavaOceans,2,
field_177869_G,fixedBiome,2,
field_177877_H,biomeSize,2,
field_177878_I,riverSize,2,
field_177879_J,dirtSize,2,
field_177880_K,dirtCount,2,
field_177873_L,dirtMinHeight,2,
field_177874_M,dirtMaxHeight,2,
field_177875_N,gravelSize,2,
field_177876_O,gravelCount,2,
field_177886_P,gravelMinHeight,2,
field_177885_Q,gravelMaxHeight,2,
field_177888_R,graniteSize,2,
field_177887_S,graniteCount,2,
field_177882_T,graniteMinHeight,2,
field_177881_U,graniteMaxHeight,2,
field_177884_V,dioriteSize,2,
field_177883_W,dioriteCount,2,
field_177891_X,dioriteMinHeight,2,
field_177890_Y,dioriteMaxHeight,2,
field_177892_Z,andesiteSize,2,
field_177936_aa,andesiteCount,2,
field_177937_ab,andesiteMinHeight,2,
field_177934_ac,andesiteMaxHeight,2,
field_177935_ad,coalSize,2,
field_177941_ae,coalCount,2,
field_177943_af,coalMinHeight,2,
field_177938_ag,coalMaxHeight,2,
field_177939_ah,ironSize,2,
field_177922_ai,ironCount,2,
field_177924_aj,ironMinHeight,2,
field_177918_ak,ironMaxHeight,2,
field_177920_al,goldSize,2,
field_177930_am,goldCount,2,
field_177932_an,goldMinHeight,2,
field_177926_ao,goldMaxHeight,2,
field_177928_ap,redstoneSize,2,
field_177908_aq,redstoneCount,2,
field_177906_ar,redstoneMinHeight,2,
field_177904_as,redstoneMaxHeight,2,
field_177902_at,diamondSize,2,
field_177916_au,diamondCount,2,
field_177914_av,diamondMinHeight,2,
field_177912_aw,diamondMaxHeight,2,
field_177910_ax,lapisSize,2,
field_177897_ay,lapisCount,2,
field_177895_az,lapisCenterHeight,2,
field_177889_aA,lapisSpread,2,
field_177901_a,JSON_ADAPTER,2,
field_177899_b,coordinateScale,2,
field_177900_c,heightScale,2,
field_177896_d,upperLimitScale,2,
field_177898_e,lowerLimitScale,2,
field_177893_f,depthNoiseScaleX,2,
field_177894_g,depthNoiseScaleZ,2,
field_177915_h,depthNoiseScaleExponent,2,
field_177917_i,mainNoiseScaleX,2,
field_177911_j,mainNoiseScaleY,2,
field_177913_k,mainNoiseScaleZ,2,
field_177907_l,baseSize,2,
field_177909_m,stretchY,2,
field_177903_n,biomeDepthWeight,2,
field_177905_o,biomeDepthOffset,2,
field_177933_p,biomeScaleWeight,2,
field_177931_q,biomeScaleOffset,2,
field_177929_r,seaLevel,2,
field_177927_s,useCaves,2,
field_177925_t,useDungeons,2,
field_177923_u,dungeonChance,2,
field_177921_v,useStrongholds,2,
field_177919_w,useVillages,2,
field_177944_x,useMineShafts,2,
field_177942_y,useTemples,2,
field_177940_z,useMonuments,2,
field_191076_A,useMansions,2,
field_177870_A,useRavines,2,
field_177871_B,useWaterLakes,2,
field_177872_C,waterLakeChance,2,
field_177866_D,useLavaLakes,2,
field_177867_E,lavaLakeChance,2,
field_177868_F,useLavaOceans,2,
field_177869_G,fixedBiome,2,
field_177877_H,biomeSize,2,
field_177878_I,riverSize,2,
field_177879_J,dirtSize,2,
field_177880_K,dirtCount,2,
field_177873_L,dirtMinHeight,2,
field_177874_M,dirtMaxHeight,2,
field_177875_N,gravelSize,2,
field_177876_O,gravelCount,2,
field_177886_P,gravelMinHeight,2,
field_177885_Q,gravelMaxHeight,2,
field_177888_R,graniteSize,2,
field_177887_S,graniteCount,2,
field_177882_T,graniteMinHeight,2,
field_177881_U,graniteMaxHeight,2,
field_177884_V,dioriteSize,2,
field_177883_W,dioriteCount,2,
field_177891_X,dioriteMinHeight,2,
field_177890_Y,dioriteMaxHeight,2,
field_177892_Z,andesiteSize,2,
field_177936_aa,andesiteCount,2,
field_177937_ab,andesiteMinHeight,2,
field_177934_ac,andesiteMaxHeight,2,
field_177935_ad,coalSize,2,
field_177941_ae,coalCount,2,
field_177943_af,coalMinHeight,2,
field_177938_ag,coalMaxHeight,2,
field_177939_ah,ironSize,2,
field_177922_ai,ironCount,2,
field_177924_aj,ironMinHeight,2,
field_177918_ak,ironMaxHeight,2,
field_177920_al,goldSize,2,
field_177930_am,goldCount,2,
field_177932_an,goldMinHeight,2,
field_177926_ao,goldMaxHeight,2,
field_177928_ap,redstoneSize,2,
field_177908_aq,redstoneCount,2,
field_177906_ar,redstoneMinHeight,2,
field_177904_as,redstoneMaxHeight,2,
field_177902_at,diamondSize,2,
field_177916_au,diamondCount,2,
field_177914_av,diamondMinHeight,2,
field_177912_aw,diamondMaxHeight,2,
field_177910_ax,lapisSize,2,
field_177897_ay,lapisCount,2,
field_177895_az,lapisCenterHeight,2,
field_177889_aA,lapisSpread,2,
field_185934_a,AIR,2,
field_185935_b,BARRIER,2,
field_177464_a,ALL_VALID_STATES,2,
field_177462_b,GRID_WIDTH,2,
field_181039_c,GRID_HEIGHT,2,
field_177463_c,world,2,
field_177464_a,ALL_VALID_STATES,2,
field_177462_b,GRID_WIDTH,2,
field_181039_c,GRID_HEIGHT,2,
field_185934_a,AIR,2,
field_185935_b,BARRIER,2,
field_177463_c,world,2,
field_73163_a,world,2,
field_73161_b,random,2,
field_82700_c,cachedBlockIDs,2,
field_82699_e,flatWorldGenInfo,2,
field_82696_f,structureGenerators,2,
field_82697_g,hasDecoration,2,
field_82702_h,hasDungeons,2,
field_82703_i,waterLakeGenerator,2,
field_82701_j,lavaLakeGenerator,2,
field_73163_a,world,2,
field_73161_b,random,2,
field_82700_c,cachedBlockIDs,2,
field_82699_e,flatWorldGenInfo,2,
field_82696_f,structureGenerators,2,
field_82697_g,hasDecoration,2,
field_82702_h,hasDungeons,2,
field_82703_i,waterLakeGenerator,2,
field_82701_j,lavaLakeGenerator,2,
field_186126_a,BLK_LAVA,2,
field_186127_b,BLK_AIR,2,
field_186128_c,BLK_SANDSTONE,2,
field_186129_d,BLK_RED_SANDSTONE,2,
field_186126_a,BLK_LAVA,2,
field_186127_b,BLK_AIR,2,
field_186128_c,BLK_SANDSTONE,2,
field_186129_d,BLK_RED_SANDSTONE,2,
field_75040_a,range,2,
field_75038_b,rand,2,
field_75039_c,world,2,
field_75040_a,range,2,
field_75038_b,rand,2,
field_75039_c,world,2,
field_186130_a,AIR,2,
field_186130_a,AIR,2,
field_185940_a,AIR,2,
field_185941_b,NETHERRACK,2,
field_185942_c,BEDROCK,2,
field_185943_d,LAVA,2,
field_185944_e,GRAVEL,2,
field_185945_f,SOUL_SAND,2,
field_185946_g,scaleNoise,2,
field_185947_h,depthNoise,2,
field_185948_i,pnr,2,
field_185949_j,ar,2,
field_185950_k,br,2,
field_73168_g,noiseData4,2,
field_185951_m,dr,2,
field_185952_n,world,2,
field_185953_o,generateStructures,2,
field_185954_p,rand,2,
field_73185_q,slowsandNoise,2,
field_73184_r,gravelNoise,2,
field_185955_s,depthBuffer,2,
field_185956_t,buffer,2,
field_185957_u,lperlinNoise1,2,
field_185958_v,lperlinNoise2,2,
field_185959_w,perlinNoise1,2,
field_73177_m,slowsandGravelNoiseGen,2,
field_73174_n,netherrackExculsivityNoiseGen,2,
field_177470_t,fireFeature,2,
field_177469_u,lightGemGen,2,
field_177468_v,hellPortalGen,2,
field_177467_w,quartzGen,2,
field_189888_D,magmaGen,2,
field_177473_x,lavaTrapGen,2,
field_177472_y,hellSpringGen,2,
field_177471_z,brownMushroomFeature,2,
field_177465_A,redMushroomFeature,2,
field_73172_c,genNetherBridge,2,
field_185939_I,genNetherCaves,2,
field_185940_a,AIR,2,
field_185941_b,NETHERRACK,2,
field_185942_c,BEDROCK,2,
field_185943_d,LAVA,2,
field_185944_e,GRAVEL,2,
field_185945_f,SOUL_SAND,2,
field_185952_n,world,2,
field_185953_o,generateStructures,2,
field_185954_p,rand,2,
field_73185_q,slowsandNoise,2,
field_73184_r,gravelNoise,2,
field_185955_s,depthBuffer,2,
field_185956_t,buffer,2,
field_185957_u,lperlinNoise1,2,
field_185958_v,lperlinNoise2,2,
field_185959_w,perlinNoise1,2,
field_73177_m,slowsandGravelNoiseGen,2,
field_73174_n,netherrackExculsivityNoiseGen,2,
field_185946_g,scaleNoise,2,
field_185947_h,depthNoise,2,
field_177470_t,fireFeature,2,
field_177469_u,lightGemGen,2,
field_177468_v,hellPortalGen,2,
field_177467_w,quartzGen,2,
field_189888_D,magmaGen,2,
field_177473_x,lavaTrapGen,2,
field_177472_y,hellSpringGen,2,
field_177471_z,brownMushroomFeature,2,
field_177465_A,redMushroomFeature,2,
field_73172_c,genNetherBridge,2,
field_185939_I,genNetherCaves,2,
field_185948_i,pnr,2,
field_185949_j,ar,2,
field_185950_k,br,2,
field_73168_g,noiseData4,2,
field_185951_m,dr,2,
field_185982_a,STONE,2,
field_185983_b,scaleNoise,2,
field_185984_c,depthNoise,2,
field_185985_d,forestNoise,2,
field_185986_e,mainNoiseRegion,2,
field_185987_f,minLimitRegion,2,
field_185988_g,maxLimitRegion,2,
field_185989_h,depthRegion,2,
field_185990_i,rand,2,
field_185991_j,minLimitPerlinNoise,2,
field_185992_k,maxLimitPerlinNoise,2,
field_185993_l,mainPerlinNoise,2,
field_185994_m,surfaceNoise,2,
field_185995_n,world,2,
field_185996_o,mapFeaturesEnabled,2,
field_185997_p,terrainType,2,
field_185998_q,heightMap,2,
field_185999_r,biomeWeights,2,
field_186000_s,settings,2,
field_186001_t,oceanBlock,2,
field_186002_u,depthBuffer,2,
field_186003_v,caveGenerator,2,
field_186004_w,strongholdGenerator,2,
field_186005_x,villageGenerator,2,
field_186006_y,mineshaftGenerator,2,
field_186007_z,scatteredFeatureGenerator,2,
field_185979_A,ravineGenerator,2,
field_185980_B,oceanMonumentGenerator,2,
field_191060_C,woodlandMansionGenerator,2,
field_185981_C,biomesForGeneration,2,
field_185982_a,STONE,2,
field_185990_i,rand,2,
field_185991_j,minLimitPerlinNoise,2,
field_185992_k,maxLimitPerlinNoise,2,
field_185993_l,mainPerlinNoise,2,
field_185994_m,surfaceNoise,2,
field_185983_b,scaleNoise,2,
field_185984_c,depthNoise,2,
field_185985_d,forestNoise,2,
field_185995_n,world,2,
field_185996_o,mapFeaturesEnabled,2,
field_185997_p,terrainType,2,
field_185998_q,heightMap,2,
field_185999_r,biomeWeights,2,
field_186000_s,settings,2,
field_186001_t,oceanBlock,2,
field_186002_u,depthBuffer,2,
field_186003_v,caveGenerator,2,
field_186004_w,strongholdGenerator,2,
field_186005_x,villageGenerator,2,
field_186006_y,mineshaftGenerator,2,
field_186007_z,scatteredFeatureGenerator,2,
field_185979_A,ravineGenerator,2,
field_185980_B,oceanMonumentGenerator,2,
field_191060_C,woodlandMansionGenerator,2,
field_185981_C,biomesForGeneration,2,
field_185986_e,mainNoiseRegion,2,
field_185987_f,minLimitRegion,2,
field_185988_g,maxLimitRegion,2,
field_185989_h,depthRegion,2,
field_185964_a,END_STONE,2,
field_185965_b,AIR,2,
field_73214_a,noiseGen5,2,
field_73212_b,noiseGen6,2,
field_185966_e,pnr,2,
field_185967_f,ar,2,
field_185968_g,br,2,
field_73220_k,rand,2,
field_185969_i,lperlinNoise1,2,
field_185970_j,lperlinNoise2,2,
field_185971_k,perlinNoise1,2,
field_73230_p,world,2,
field_73229_q,mapFeaturesEnabled,2,
field_191061_n,spawnPoint,2,
field_185972_n,endCityGen,2,
field_185973_o,islandNoise,2,
field_185974_p,buffer,2,
field_73231_z,biomesForGeneration,2,
field_185975_r,endIslands,2,
field_73220_k,rand,2,
field_185964_a,END_STONE,2,
field_185965_b,AIR,2,
field_185969_i,lperlinNoise1,2,
field_185970_j,lperlinNoise2,2,
field_185971_k,perlinNoise1,2,
field_73214_a,noiseGen5,2,
field_73212_b,noiseGen6,2,
field_73230_p,world,2,
field_73229_q,mapFeaturesEnabled,2,
field_191061_n,spawnPoint,2,
field_185972_n,endCityGen,2,
field_185973_o,islandNoise,2,
field_185974_p,buffer,2,
field_73231_z,biomesForGeneration,2,
field_185966_e,pnr,2,
field_185967_f,ar,2,
field_185968_g,br,2,
field_185975_r,endIslands,2,
field_76504_e,heightLimit,2,
field_76501_f,height,2,
field_76502_g,heightAttenuation,2,
field_175944_d,branchSlope,2,
field_175945_e,scaleWidth,2,
field_76513_k,leafDensity,2,
field_175943_g,trunkSize,2,
field_175950_h,heightLimitLimit,2,
field_76508_n,leafDistanceLimit,2,
field_175948_j,foliageCoords,2,
field_175949_k,rand,2,
field_175946_l,world,2,
field_175947_m,basePos,2,
field_175949_k,rand,2,
field_175946_l,world,2,
field_175947_m,basePos,2,
field_76504_e,heightLimit,2,
field_76501_f,height,2,
field_76502_g,heightAttenuation,2,
field_175944_d,branchSlope,2,
field_175945_e,scaleWidth,2,
field_76513_k,leafDensity,2,
field_175943_g,trunkSize,2,
field_175950_h,heightLimitLimit,2,
field_76508_n,leafDistanceLimit,2,
field_175948_j,foliageCoords,2,
field_178000_b,branchBase,2,
field_178000_b,branchBase,2,
field_181629_a,LOG,2,
field_181630_b,LEAF,2,
field_150531_a,useExtraRandomHeight,2,
field_181629_a,LOG,2,
field_181630_b,LEAF,2,
field_150531_a,useExtraRandomHeight,2,
field_150545_a,block,2,
field_150544_b,startRadius,2,
field_150545_a,block,2,
field_150544_b,startRadius,2,
field_175908_a,block,2,
field_175908_a,block,2,
field_150546_a,block,2,
field_76517_b,numberOfBlocks,2,
field_150546_a,block,2,
field_76517_b,numberOfBlocks,2,
field_175913_a,IS_SAND,2,
field_175911_b,sandSlab,2,
field_175912_c,sandstone,2,
field_175910_d,water,2,
field_175913_a,IS_SAND,2,
field_175911_b,sandSlab,2,
field_175912_c,sandstone,2,
field_175910_d,water,2,
field_150549_a,plantType,2,
field_150549_a,plantType,2,
field_186139_a,END_PODIUM_LOCATION,2,
field_186140_b,END_PODIUM_CHUNK_POS,2,
field_186141_c,activePortal,2,
field_186139_a,END_PODIUM_LOCATION,2,
field_186140_b,END_PODIUM_CHUNK_POS,2,
field_186141_c,activePortal,2,
field_76488_a,doBlockNotify,2,
field_76488_a,doBlockNotify,2,
field_150552_a,flower,2,
field_175915_b,state,2,
field_150552_a,flower,2,
field_175915_b,state,2,
field_189890_a,STRUCTURE_SPINE_01,2,
field_189891_b,STRUCTURE_SPINE_02,2,
field_189892_c,STRUCTURE_SPINE_03,2,
field_189893_d,STRUCTURE_SPINE_04,2,
field_189894_e,STRUCTURE_SPINE_01_COAL,2,
field_189895_f,STRUCTURE_SPINE_02_COAL,2,
field_189896_g,STRUCTURE_SPINE_03_COAL,2,
field_189897_h,STRUCTURE_SPINE_04_COAL,2,
field_189898_i,STRUCTURE_SKULL_01,2,
